customer_id,CustomerEducation,CustomerCategory
CUST004720,Doctorate,Public
CUST004721,Postgraduate,Public
CUST004722,Undergraduate,Public
CUST004723,Doctorate,Public
CUST004724,Undergraduate,Public
CUST004725,Doctorate,Public
CUST004726,Doctorate,Public
CUST004727,Postgraduate,Public
CUST004728,Doctorate,Public
CUST004729,Undergraduate,Public
CUST004730,Postgraduate,Public
CUST004731,Doctorate,Public
CUST004732,Postgraduate,Public
CUST004733,Undergraduate,Public
CUST004734,Doctorate,Public
CUST004735,Graduate,Public
CUST004736,Doctorate,Public
CUST004737,Undergraduate,Public
CUST004738,Postgraduate,Public
CUST004739,Doctorate,Public
CUST004740,Undergraduate,Public
CUST004741,Postgraduate,Public
CUST004742,Doctorate,Public
CUST004743,Postgraduate,Public
CUST004744,Postgraduate,Public
CUST004745,Doctorate,Public
CUST004746,Postgraduate,Public
CUST004747,Undergraduate,Public
CUST004748,Undergraduate,Public
CUST004749,Undergraduate,Public
CUST004750,Postgraduate,Public
CUST004751,Postgraduate,Public
CUST004752,Graduate,Public
CUST004753,Postgraduate,Public
CUST004754,Undergraduate,Public
CUST004755,Doctorate,Public
CUST004756,Undergraduate,Public
CUST004757,Postgraduate,Public
CUST004758,Postgraduate,Public
CUST004759,Graduate,Public
CUST004760,Undergraduate,Public
CUST004761,Undergraduate,Public
CUST004762,Postgraduate,Public
CUST004763,Postgraduate,Public
CUST004764,Undergraduate,Public
CUST004765,Postgraduate,Public
CUST004766,Doctorate,Public
CUST004767,Undergraduate,Public
CUST004768,Postgraduate,Public
CUST004769,Undergraduate,Public
CUST004770,Graduate,Public
CUST004771,Graduate,Public
CUST004772,Doctorate,Public
CUST004773,Postgraduate,Public
CUST004774,Doctorate,Public
CUST004775,Postgraduate,Public
CUST004776,Postgraduate,Public
CUST004777,Graduate,Public
CUST004778,Postgraduate,Public
CUST004779,Doctorate,Public
CUST004780,Undergraduate,Public
CUST004781,Graduate,Public
CUST004782,Doctorate,Public
CUST004783,Postgraduate,Public
CUST004784,Postgraduate,Public
CUST004785,Undergraduate,Public
CUST004786,Doctorate,Public
CUST004787,Graduate,Public
CUST004788,Postgraduate,Public
CUST004789,Graduate,Public
CUST004790,Postgraduate,Public
CUST004791,Graduate,Public
CUST004792,Postgraduate,Public
CUST004793,Graduate,Public
CUST004794,Postgraduate,Public
CUST004795,Doctorate,Public
CUST004796,Graduate,Public
CUST004797,Postgraduate,Public
CUST004798,Postgraduate,Public
CUST004799,Postgraduate,Public
CUST004800,Undergraduate,Public
CUST004801,Undergraduate,Public
CUST004802,Graduate,Public
CUST004803,Postgraduate,Public
CUST004804,Doctorate,Public
CUST004805,Doctorate,Public
CUST004806,Postgraduate,Public
CUST004807,Undergraduate,Public
CUST004808,Undergraduate,Public
CUST004809,Undergraduate,Public
CUST004810,Graduate,Public
CUST004811,Postgraduate,Public
CUST004812,Postgraduate,Public
CUST004813,Postgraduate,Public
CUST004814,Graduate,Public
CUST004815,Graduate,Public
CUST004816,Undergraduate,Public
CUST004817,Postgraduate,Public
CUST004818,Graduate,Public
CUST004819,Undergraduate,Public
CUST004820,Undergraduate,Public
CUST004821,Doctorate,Public
CUST004822,Postgraduate,Public
CUST004823,Postgraduate,Public
CUST004824,Doctorate,Public
CUST004825,Undergraduate,
CUST004826,Undergraduate,
CUST004827,Postgraduate,
CUST004828,Postgraduate,
CUST004829,Graduate,
CUST004830,Graduate,
CUST004831,Undergraduate,
CUST004832,Undergraduate,
CUST004833,Postgraduate,
CUST004834,Undergraduate,
CUST004835,Doctorate,
CUST004836,Doctorate,
CUST004837,Postgraduate,
CUST004838,Doctorate,
CUST004839,Graduate,
CUST004840,Postgraduate,
CUST004841,Graduate,
CUST004842,Postgraduate,Public
CUST004843,Doctorate,Public
CUST004844,Graduate,Public
CUST004845,Doctorate,Public
CUST004846,Postgraduate,Public
CUST004847,Postgraduate,Public
CUST004848,Undergraduate,Public
CUST004849,Postgraduate,Public
CUST004850,Postgraduate,Public
CUST004851,Graduate,Public
CUST004852,Postgraduate,Public
CUST004853,Doctorate,Public
CUST004854,Postgraduate,Public
CUST004855,Postgraduate,Public
CUST004856,Undergraduate,Public
CUST004857,Graduate,Public
CUST004858,Postgraduate,Public
CUST004859,Graduate,Public
CUST004860,Undergraduate,Public
CUST004861,Doctorate,Public
CUST004862,Undergraduate,Public
CUST004863,Graduate,Public
CUST004864,Undergraduate,Public
CUST004865,Doctorate,Public
CUST004866,Graduate,Public
CUST004867,Postgraduate,Public
CUST004868,Postgraduate,Public
CUST004869,Doctorate,Public
CUST004870,Postgraduate,Public
CUST004871,Graduate,Public
CUST004872,Undergraduate,Public
CUST004873,Doctorate,Public
CUST004874,Undergraduate,Public
CUST004875,Postgraduate,Public
CUST004876,Postgraduate,Public
CUST004877,Graduate,Public
CUST004878,Graduate,Public
CUST004879,Doctorate,Public
CUST004880,Postgraduate,Public
CUST004881,Undergraduate,Public
CUST004882,Undergraduate,Public
CUST004883,Undergraduate,Public
CUST004884,Doctorate,Public
CUST004885,Postgraduate,Public
CUST004886,Graduate,Public
CUST004887,Doctorate,Public
CUST004888,Doctorate,Public
CUST004889,Undergraduate,Public
CUST004890,Undergraduate,Public
CUST004891,Undergraduate,Public
CUST004892,Postgraduate,Public
CUST004893,Doctorate,Public
CUST004894,Doctorate,Public
CUST004895,Postgraduate,Public
CUST004896,Undergraduate,Public
CUST004897,Postgraduate,Public
CUST004898,Postgraduate,Public
CUST004899,Doctorate,Public
CUST004900,Undergraduate,Public
CUST004901,Doctorate,Public
CUST004902,Undergraduate,Public
CUST004903,Postgraduate,Public
CUST004904,Undergraduate,Public
CUST004905,Postgraduate,Public
CUST004906,Undergraduate,Public
CUST004907,Doctorate,Public
CUST004908,Undergraduate,Public
CUST004909,Undergraduate,Public
CUST004910,Postgraduate,Public
CUST004911,Graduate,Public
CUST004912,Postgraduate,Public
CUST004913,Undergraduate,Public
CUST004914,Graduate,Public
CUST004915,Postgraduate,Public
CUST004916,Doctorate,Public
CUST004917,Graduate,Public
CUST004918,Doctorate,Public
CUST004919,Undergraduate,Public
CUST004920,Undergraduate,Public
CUST004921,Postgraduate,Public
CUST004922,Undergraduate,Public
CUST004923,Undergraduate,Public
CUST004924,Graduate,Public
CUST004925,Postgraduate,Public
CUST004926,Undergraduate,Public
CUST004927,Postgraduate,Public
CUST004928,Graduate,Public
CUST004929,Doctorate,Public
CUST004930,Graduate,Public
CUST004931,Postgraduate,Public
CUST004932,Undergraduate,Public
CUST004933,Undergraduate,Public
CUST004934,Undergraduate,Public
CUST004935,Graduate,Public
CUST004936,Undergraduate,Public
CUST004937,Postgraduate,Public
CUST004938,Postgraduate,Public
CUST004939,Undergraduate,Public
CUST004940,Undergraduate,Public
CUST004941,Postgraduate,Public
CUST004942,Undergraduate,Public
CUST004943,Graduate,Public
CUST004944,Undergraduate,Public
CUST004945,Undergraduate,Public
CUST004946,Graduate,Public
CUST004947,Doctorate,Public
CUST004948,Postgraduate,Public
CUST004949,Postgraduate,Public
CUST004950,Postgraduate,Public
CUST004951,Undergraduate,Public
CUST004952,Undergraduate,Public
CUST004953,Graduate,Public
CUST004954,Postgraduate,Public
CUST004955,Postgraduate,Public
CUST004956,Undergraduate,Public
CUST004957,Doctorate,Public
CUST004958,Undergraduate,Public
CUST004959,Graduate,Public
CUST004960,Undergraduate,Public
CUST004961,Undergraduate,Public
CUST004962,Postgraduate,Public
CUST004963,Undergraduate,Public
CUST004964,Graduate,Public
CUST004965,Graduate,Public
CUST004966,Doctorate,Public
CUST004967,Doctorate,Public
CUST004968,Doctorate,Public
CUST004969,Doctorate,Public
CUST004970,Undergraduate,Public
CUST004971,Graduate,Public
CUST004972,Graduate,Public
CUST004973,Doctorate,Public
CUST004974,Graduate,Public
CUST004975,Postgraduate,Public
CUST004976,Postgraduate,Public
CUST004977,Undergraduate,Public
CUST004978,Doctorate,Public
CUST004979,Postgraduate,Public
CUST004980,Graduate,Public
CUST004981,Graduate,Public
CUST004982,Graduate,Public
CUST004983,Doctorate,Public
CUST004984,Doctorate,Public
CUST004985,Doctorate,Public
CUST004986,Graduate,Public
CUST004987,Postgraduate,Public
CUST004988,Undergraduate,Public
CUST004989,Graduate,Public
CUST004990,Postgraduate,Public
CUST004991,Postgraduate,Public
CUST004992,Graduate,Public
CUST004993,Doctorate,Public
CUST004994,Postgraduate,Public
CUST004995,Undergraduate,Public
CUST004996,Doctorate,Public
CUST004997,Undergraduate,Public
CUST004998,Doctorate,Public
CUST004999,Doctorate,Public
CUST005000,Undergraduate,Public
CUST005001,Postgraduate,Public
CUST005002,Doctorate,Public
CUST005003,Postgraduate,Public
CUST005004,Doctorate,Public
CUST005005,Undergraduate,Public
CUST005006,Doctorate,Public
CUST005007,Doctorate,Public
CUST005008,Undergraduate,Public
CUST005009,Postgraduate,Public
CUST005010,Undergraduate,Public
CUST005011,Doctorate,Public
CUST005012,Postgraduate,Public
CUST005013,Undergraduate,Public
CUST005014,Undergraduate,Public
CUST005015,Doctorate,Public
CUST005016,Undergraduate,Public
CUST005017,Doctorate,Public
CUST005018,Undergraduate,Public
CUST005019,Undergraduate,Public
CUST005020,Graduate,Public
CUST005021,Postgraduate,Public
CUST005022,Undergraduate,Public
CUST005023,Doctorate,Public
CUST005024,Graduate,Public
CUST005025,Graduate,Public
CUST005026,Undergraduate,Public
CUST005027,Doctorate,Public
CUST005028,Postgraduate,Public
CUST005029,Postgraduate,Public
CUST005030,Doctorate,Public
CUST005031,Graduate,Public
CUST005032,Doctorate,Public
CUST005033,Doctorate,Public
CUST005034,Doctorate,Public
CUST005035,Postgraduate,Public
CUST005036,Postgraduate,Public
CUST005037,Graduate,Public
CUST005038,Postgraduate,Public
CUST005039,Undergraduate,Public
CUST005040,Doctorate,Public
CUST005041,Postgraduate,Public
CUST005042,Doctorate,Public
CUST005043,Undergraduate,Public
CUST005044,Postgraduate,Public
CUST005045,Graduate,Public
CUST005046,Graduate,Public
CUST005047,Postgraduate,Public
CUST005048,Graduate,Public
CUST005049,Postgraduate,Public
CUST005050,Postgraduate,Public
CUST005051,Undergraduate,Public
CUST005052,Doctorate,Public
CUST005053,Graduate,Public
CUST005054,Postgraduate,Public
CUST005055,Undergraduate,Public
CUST005056,Postgraduate,Public
CUST005057,Doctorate,Public
CUST005058,Doctorate,Public
CUST005059,Postgraduate,Public
CUST005060,Doctorate,Public
CUST005061,Graduate,Public
CUST005062,Postgraduate,Public
CUST005063,Postgraduate,Public
CUST005064,Undergraduate,Public
CUST005065,Graduate,Public
CUST005066,Postgraduate,Public
CUST005067,Doctorate,Public
CUST005068,Doctorate,Public
CUST005069,Graduate,Public
CUST005070,Undergraduate,Public
CUST005071,Graduate,Public
CUST005072,Postgraduate,Public
CUST005073,Postgraduate,Public
CUST005074,Doctorate,Public
CUST005075,Undergraduate,Public
CUST005076,Undergraduate,Public
CUST005077,Postgraduate,Public
CUST005078,Graduate,Public
CUST005079,Doctorate,Public
CUST005080,Undergraduate,Public
CUST005081,Graduate,Public
CUST005082,Postgraduate,Public
CUST005083,Postgraduate,Public
CUST005084,Doctorate,Public
CUST005085,Doctorate,Public
CUST005086,Graduate,Public
CUST005087,Doctorate,Public
CUST005088,Postgraduate,Public
CUST005089,Undergraduate,Public
CUST005090,Graduate,Public
CUST005091,Graduate,Public
CUST005092,Postgraduate,Public
CUST005093,Doctorate,Public
CUST005094,Postgraduate,Public
CUST005095,Doctorate,Public
CUST005096,Postgraduate,Public
CUST005097,Doctorate,Public
CUST005098,Postgraduate,Public
CUST005099,Doctorate,Public
CUST005100,Graduate,Public
CUST005101,Doctorate,Public
CUST005102,Postgraduate,Public
CUST005103,Undergraduate,Public
CUST005104,Doctorate,Public
CUST005105,Doctorate,Public
CUST005106,Graduate,Public
CUST005107,Undergraduate,Public
CUST005108,Postgraduate,Public
CUST005109,Undergraduate,Public
CUST005110,Graduate,Public
CUST005111,Graduate,Public
CUST005112,Doctorate,Public
CUST005113,Graduate,Public
CUST005114,Graduate,Public
CUST005115,Postgraduate,Public
CUST005116,Graduate,Public
CUST005117,Graduate,Public
CUST005118,Undergraduate,Public
CUST005119,Graduate,Public
CUST005120,Graduate,Public
CUST005121,Doctorate,Public
CUST005122,Postgraduate,Public
CUST005123,Doctorate,Public
CUST005124,Undergraduate,Public
CUST005125,Doctorate,Public
CUST005126,Postgraduate,Public
CUST005127,Graduate,Public
CUST005128,Graduate,Public
CUST005129,Postgraduate,Public
CUST005130,Graduate,Public
CUST005131,Doctorate,Public
CUST005132,Doctorate,Public
CUST005133,Undergraduate,Public
CUST005134,Doctorate,Public
CUST005135,Graduate,Public
CUST005136,Undergraduate,Public
CUST005137,Doctorate,Public
CUST005138,Graduate,Public
CUST005139,Graduate,Public
CUST005140,Graduate,Public
CUST005141,Undergraduate,Public
CUST005142,Doctorate,Public
CUST005143,Postgraduate,Public
CUST005144,Doctorate,Public
CUST005145,Doctorate,Public
CUST005146,Postgraduate,Public
CUST005147,Undergraduate,Public
CUST005148,Postgraduate,Public
CUST005149,Postgraduate,Public
CUST005150,Undergraduate,Public
CUST005151,Doctorate,Public
CUST005152,Graduate,Public
CUST005153,Doctorate,Public
CUST005154,Graduate,Public
CUST005155,Graduate,Public
CUST005156,Graduate,Public
CUST005157,Undergraduate,Public
CUST005158,Graduate,Public
CUST005159,Undergraduate,Public
CUST005160,Undergraduate,Public
CUST005161,Undergraduate,Public
CUST005162,Graduate,Public
CUST005163,Doctorate,Public
CUST005164,Postgraduate,Public
CUST005165,Doctorate,Public
CUST005166,Doctorate,Public
CUST005167,Graduate,Public
CUST005168,Undergraduate,Public
CUST005169,Doctorate,Public
CUST005170,Postgraduate,Public
CUST005171,Postgraduate,Public
CUST005172,Graduate,Public
CUST005173,Postgraduate,Public
CUST005174,Undergraduate,Public
CUST005175,Graduate,Public
CUST005176,Undergraduate,Public
CUST005177,Undergraduate,Public
CUST005178,Doctorate,Public
CUST005179,Doctorate,Public
CUST005180,Graduate,Public
CUST005181,Postgraduate,Public
CUST005182,Undergraduate,Public
CUST005183,Undergraduate,Public
CUST005184,Postgraduate,Public
CUST005185,Undergraduate,Public
CUST005186,Doctorate,Public
CUST005187,Doctorate,Public
CUST005188,Doctorate,Public
CUST005189,Undergraduate,Public
CUST005190,Postgraduate,Public
CUST005191,Postgraduate,Public
CUST005192,Doctorate,Public
CUST005193,Undergraduate,Public
CUST005194,Postgraduate,Public
CUST005195,Graduate,Public
CUST005196,Graduate,Public
CUST005197,Undergraduate,Public
CUST005198,Doctorate,Public
CUST005199,Doctorate,Public
CUST005200,Postgraduate,Public
CUST005201,Doctorate,Public
CUST005202,Undergraduate,Public
CUST005203,Doctorate,Public
CUST005204,Doctorate,Public
CUST005205,Undergraduate,Public
CUST005206,Doctorate,Public
CUST005207,Postgraduate,Public
CUST005208,Doctorate,Public
CUST005209,Undergraduate,Public
CUST005210,Graduate,Public
CUST005211,Graduate,Public
CUST005212,Doctorate,Public
CUST005213,Graduate,Public
CUST005214,Postgraduate,Public
CUST005215,Graduate,Public
CUST005216,Doctorate,Public
CUST005217,Graduate,Public
CUST005218,Graduate,Public
CUST005219,Postgraduate,Public
CUST005220,Postgraduate,Public
CUST005221,Postgraduate,Public
CUST005222,Graduate,Public
CUST005223,Doctorate,Public
CUST005224,Undergraduate,Public
CUST005225,Doctorate,Public
CUST005226,Graduate,Public
CUST005227,Doctorate,Public
CUST005228,Graduate,Public
CUST005229,Graduate,Public
CUST005230,Doctorate,Public
CUST005231,Doctorate,Public
CUST005232,Graduate,Public
CUST005233,Undergraduate,Public
CUST005234,Undergraduate,Public
CUST005235,Undergraduate,Public
CUST005236,Postgraduate,Public
CUST005237,Postgraduate,Public
CUST005238,Postgraduate,Public
CUST005239,Graduate,Public
CUST005240,Graduate,Public
CUST005241,Undergraduate,Public
CUST005242,Postgraduate,Public
CUST005243,Doctorate,Public
CUST005244,Postgraduate,Public
CUST005245,Doctorate,Public
CUST005246,Postgraduate,Public
CUST005247,Undergraduate,Public
CUST005248,Postgraduate,Public
CUST005249,Graduate,Public
CUST005250,Undergraduate,Public
CUST005251,Doctorate,Public
CUST005252,Graduate,Public
CUST005253,Undergraduate,Public
CUST005254,Undergraduate,Public
CUST005255,Graduate,Public
CUST005256,Graduate,Public
CUST005257,Graduate,Public
CUST005258,Undergraduate,Public
CUST005259,Undergraduate,Public
CUST005260,Doctorate,Public
CUST005261,Postgraduate,Public
CUST005262,Postgraduate,Public
CUST005263,Postgraduate,Public
CUST005264,Graduate,Public
CUST005265,Undergraduate,Public
CUST005266,Undergraduate,Public
CUST005267,Doctorate,Public
CUST005268,Postgraduate,Public
CUST005269,Postgraduate,Public
CUST005270,Doctorate,Public
CUST005271,Graduate,Public
CUST005272,Doctorate,Public
CUST005273,Postgraduate,Public
CUST005274,Undergraduate,Public
CUST005275,Doctorate,Public
CUST005276,Postgraduate,Public
CUST005277,Doctorate,Public
CUST005278,Undergraduate,Public
CUST005279,Doctorate,Public
CUST005280,Undergraduate,Public
CUST005281,Graduate,Public
CUST005282,Postgraduate,Public
CUST005283,Graduate,Public
CUST005284,Postgraduate,Public
CUST005285,Doctorate,Public
CUST005286,Postgraduate,Public
CUST005287,Undergraduate,Public
CUST005288,Doctorate,Public
CUST005289,Doctorate,Public
CUST005290,Graduate,Public
CUST005291,Doctorate,Public
CUST005292,Undergraduate,Public
CUST005293,Graduate,Public
CUST005294,Graduate,Public
CUST005295,Undergraduate,Public
CUST005296,Undergraduate,Public
CUST005297,Undergraduate,Public
CUST005298,Graduate,Public
CUST005299,Doctorate,Public
CUST005300,Graduate,Public
CUST005301,Postgraduate,Public
CUST005302,Undergraduate,Public
CUST005303,Graduate,Public
CUST005304,Doctorate,Public
CUST005305,Undergraduate,Public
CUST005306,Postgraduate,Public
CUST005307,Undergraduate,Public
CUST005308,Graduate,Public
CUST005309,Doctorate,Public
CUST005310,Doctorate,Public
CUST005311,Undergraduate,Public
CUST005312,Postgraduate,Public
CUST005313,Graduate,Public
CUST005314,Postgraduate,Public
CUST005315,Doctorate,Public
CUST005316,Undergraduate,Public
CUST005317,Undergraduate,Public
CUST005318,Undergraduate,Public
CUST005319,Graduate,Public
CUST005320,Undergraduate,Public
CUST005321,Doctorate,Public
CUST005322,Postgraduate,Public
CUST005323,Postgraduate,Public
CUST005324,Graduate,Public
CUST005325,Graduate,Public
CUST005326,Graduate,Public
CUST005327,Undergraduate,Public
CUST005328,Undergraduate,Public
CUST005329,Undergraduate,Public
CUST005330,Postgraduate,Public
CUST005331,Doctorate,Public
CUST005332,Postgraduate,Public
CUST005333,Graduate,Public
CUST005334,Doctorate,Public
CUST005335,Graduate,Public
CUST005336,Undergraduate,Public
CUST005337,Undergraduate,Public
CUST005338,Undergraduate,Public
CUST005339,Doctorate,Public
CUST005340,Graduate,Public
CUST005341,Postgraduate,Public
CUST005342,Doctorate,Public
CUST005343,Doctorate,Public
CUST005344,Doctorate,Public
CUST005345,Undergraduate,Public
CUST005346,Postgraduate,Public
CUST005347,Postgraduate,Public
CUST005348,Postgraduate,Public
CUST005349,Postgraduate,Public
CUST005350,Undergraduate,Public
CUST005351,Graduate,Public
CUST005352,Doctorate,Public
CUST005353,Doctorate,Public
CUST005354,Graduate,Public
CUST005355,Undergraduate,Public
CUST005356,Doctorate,Public
CUST005357,Undergraduate,Public
CUST005358,Undergraduate,Public
CUST005359,Graduate,Public
CUST005360,Doctorate,Public
CUST005361,Undergraduate,Public
CUST005362,Doctorate,Public
CUST005363,Doctorate,Public
CUST005364,Graduate,Public
CUST005365,Graduate,Public
CUST005366,Graduate,Public
CUST005367,Postgraduate,Public
CUST005368,Undergraduate,Public
CUST005369,Undergraduate,Public
CUST005370,Graduate,Public
CUST005371,Graduate,Public
CUST005372,Undergraduate,Public
CUST005373,Graduate,Public
CUST005374,Postgraduate,Public
CUST005375,Postgraduate,Public
CUST005376,Doctorate,Public
CUST005377,Graduate,Public
CUST005378,Postgraduate,Public
CUST005379,Postgraduate,Public
CUST005380,Doctorate,Public
CUST005381,Graduate,Public
CUST005382,Doctorate,Public
CUST005383,Postgraduate,Public
CUST005384,Postgraduate,Public
CUST005385,Graduate,Public
CUST005386,Doctorate,Public
CUST005387,Undergraduate,Public
CUST005388,Graduate,Public
CUST005389,Postgraduate,Public
CUST005390,Postgraduate,Public
CUST005391,Undergraduate,Public
CUST005392,Postgraduate,Public
CUST005393,Graduate,Public
CUST005394,Doctorate,Public
CUST005395,Undergraduate,Public
CUST005396,Undergraduate,Public
CUST005397,Doctorate,Public
CUST005398,Undergraduate,Public
CUST005399,Postgraduate,Public
CUST005400,Graduate,Public
CUST005401,Doctorate,Public
CUST005402,Graduate,Public
CUST005403,Graduate,Public
CUST005404,Undergraduate,Public
CUST005405,Graduate,Public
CUST005406,Undergraduate,Public
CUST005407,Doctorate,Public
CUST005408,Graduate,Public
CUST005409,Doctorate,Public
CUST005410,Postgraduate,Public
CUST005411,Postgraduate,Public
CUST005412,Graduate,Public
CUST005413,Undergraduate,Public
CUST005414,Doctorate,Public
CUST005415,Graduate,Public
CUST005416,Graduate,Public
CUST005417,Graduate,Public
CUST005418,Doctorate,Public
CUST005419,Graduate,Public
CUST005420,Undergraduate,Public
CUST005421,Doctorate,Public
CUST005422,Undergraduate,Public
CUST005423,Undergraduate,Public
CUST005424,Postgraduate,Public
CUST005425,Undergraduate,Public
CUST005426,Doctorate,Public
CUST005427,Postgraduate,Public
CUST005428,Postgraduate,Public
CUST005429,Graduate,Public
CUST005430,Graduate,Public
CUST005431,Postgraduate,Public
CUST005432,Postgraduate,Public
CUST005433,Graduate,Public
CUST005434,Graduate,Public
CUST005435,Graduate,Public
CUST005436,Postgraduate,Public
CUST005437,Undergraduate,Public
CUST005438,Undergraduate,Public
CUST005439,Undergraduate,Public
CUST005440,Undergraduate,Public
CUST005441,Doctorate,Public
CUST005442,Postgraduate,Public
CUST005443,Undergraduate,Public
CUST005444,Graduate,Public
CUST005445,Postgraduate,Public
CUST005446,Graduate,Public
CUST005447,Undergraduate,Public
CUST005448,Undergraduate,Public
CUST005449,Postgraduate,Public
CUST005450,Undergraduate,Public
CUST005451,Doctorate,Public
CUST005452,Undergraduate,Public
CUST005453,Undergraduate,Public
CUST005454,Undergraduate,Public
CUST005455,Graduate,Public
CUST005456,Graduate,Public
CUST005457,Doctorate,Public
CUST005458,Undergraduate,Public
CUST005459,Graduate,Public
CUST005460,Graduate,Public
CUST005461,Graduate,Public
CUST005462,Graduate,Public
CUST005463,Postgraduate,Public
CUST005464,Doctorate,Public
CUST005465,Undergraduate,Public
CUST005466,Undergraduate,Public
CUST005467,Graduate,Public
CUST005468,Postgraduate,Public
CUST005469,Doctorate,Public
CUST005470,Graduate,Public
CUST005471,Undergraduate,Public
CUST005472,Graduate,Public
CUST005473,Undergraduate,Public
CUST005474,Doctorate,Public
CUST005475,Postgraduate,Public
CUST005476,Postgraduate,Public
CUST005477,Postgraduate,Public
CUST005478,Doctorate,Public
CUST005479,Doctorate,Public
CUST005480,Undergraduate,Public
CUST005481,Postgraduate,Public
CUST005482,Graduate,Public
CUST005483,Doctorate,Public
CUST005484,Undergraduate,Public
CUST005485,Postgraduate,Public
CUST005486,Undergraduate,Public
CUST005487,Doctorate,Public
CUST005488,Doctorate,Public
CUST005489,Doctorate,Public
CUST005490,Graduate,Public
CUST005491,Graduate,Public
CUST005492,Doctorate,Public
CUST005493,Graduate,Public
CUST005494,Undergraduate,Public
CUST005495,Graduate,Public
CUST005496,Undergraduate,Public
CUST005497,Doctorate,Public
CUST005498,Postgraduate,Public
CUST005499,Postgraduate,Public
CUST005500,Doctorate,Public
CUST005501,Undergraduate,Public
CUST005502,Postgraduate,Public
CUST005503,Doctorate,Public
CUST005504,Postgraduate,Public
CUST005505,Postgraduate,Public
CUST005506,Graduate,Public
CUST005507,Postgraduate,Public
CUST005508,Doctorate,Public
CUST005509,Postgraduate,Public
CUST005510,Postgraduate,Public
CUST005511,Graduate,Public
CUST005512,Doctorate,Public
CUST005513,Doctorate,Public
CUST005514,Undergraduate,Public
CUST005515,Postgraduate,Public
CUST005516,Graduate,Public
CUST005517,Postgraduate,Public
CUST005518,Graduate,Public
CUST005519,Postgraduate,Public
CUST005520,Postgraduate,Public
CUST005521,Postgraduate,Public
CUST005522,Postgraduate,Public
CUST005523,Doctorate,Public
CUST005524,Graduate,Public
CUST005525,Graduate,Public
CUST005526,Postgraduate,Public
CUST005527,Postgraduate,Public
CUST005528,Undergraduate,Public
CUST005529,Postgraduate,Public
CUST005530,Undergraduate,Public
CUST005531,Doctorate,Public
CUST005532,Doctorate,Public
CUST005533,Doctorate,Public
CUST005534,Undergraduate,Public
CUST005535,Graduate,Public
CUST005536,Doctorate,Public
CUST005537,Postgraduate,Public
CUST005538,Undergraduate,Public
CUST005539,Undergraduate,Public
CUST005540,Graduate,Public
CUST005541,Doctorate,Public
CUST005542,Graduate,Public
CUST005543,Postgraduate,Public
CUST005544,Doctorate,Public
CUST005545,Undergraduate,Public
CUST005546,Undergraduate,Public
CUST005547,Doctorate,Public
CUST005548,Graduate,Public
CUST005549,Doctorate,Public
CUST005550,Doctorate,Public
CUST005551,Undergraduate,Public
CUST005552,Graduate,Public
CUST005553,Postgraduate,Public
CUST005554,Undergraduate,Public
CUST005555,Undergraduate,Public
CUST005556,Undergraduate,Public
CUST005557,Undergraduate,Public
CUST005558,Graduate,Public
CUST005559,Postgraduate,Public
CUST005560,Postgraduate,Public
CUST005561,Doctorate,Public
CUST005562,Postgraduate,Public
CUST005563,Undergraduate,Public
CUST005564,Graduate,Public
CUST005565,Doctorate,Public
CUST005566,Doctorate,Public
CUST005567,Doctorate,Public
CUST005568,Undergraduate,Public
CUST005569,Postgraduate,Public
CUST005570,Graduate,Public
CUST005571,Undergraduate,Public
CUST005572,Graduate,Public
CUST005573,Postgraduate,Public
CUST005574,Doctorate,Public
CUST005575,Graduate,Public
CUST005576,Undergraduate,Public
CUST005577,Doctorate,Public
CUST005578,Undergraduate,Public
CUST005579,Doctorate,Public
CUST005580,Postgraduate,Public
CUST005581,Postgraduate,Public
CUST005582,Postgraduate,Public
CUST005583,Undergraduate,Public
CUST005584,Undergraduate,Public
CUST005585,Doctorate,Public
CUST005586,Graduate,Public
CUST005587,Doctorate,Public
CUST005588,Doctorate,Public
CUST005589,Postgraduate,Public
CUST005590,Graduate,Public
CUST005591,Doctorate,Public
CUST005592,Postgraduate,Public
CUST005593,Postgraduate,Public
CUST005594,Graduate,Public
CUST005595,Graduate,Public
CUST005596,Doctorate,Public
CUST005597,Doctorate,Public
CUST005598,Postgraduate,Public
CUST005599,Undergraduate,Public
CUST005600,Undergraduate,Public
CUST005601,Postgraduate,Public
CUST005602,Graduate,Public
CUST005603,Postgraduate,Public
CUST005604,Postgraduate,Public
CUST005605,Undergraduate,Public
CUST005606,Postgraduate,Public
CUST005607,Doctorate,Public
CUST005608,Postgraduate,Public
CUST005609,Postgraduate,Public
CUST005610,Graduate,Public
CUST005611,Postgraduate,Public
CUST005612,Postgraduate,Public
CUST005613,Doctorate,Public
CUST005614,Graduate,Public
CUST005615,Graduate,Public
CUST005616,Undergraduate,Public
CUST005617,Doctorate,Public
CUST005618,Graduate,Public
CUST005619,Graduate,Public
CUST005620,Graduate,Public
CUST005621,Postgraduate,Public
CUST005622,Undergraduate,Public
CUST005623,Postgraduate,Public
CUST005624,Doctorate,Public
CUST005625,Undergraduate,Public
CUST005626,Postgraduate,Public
CUST005627,Graduate,Public
CUST005628,Graduate,Public
CUST005629,Undergraduate,Public
CUST005630,Postgraduate,Public
CUST005631,Postgraduate,Public
CUST005632,Graduate,Public
CUST005633,Undergraduate,Public
CUST005634,Undergraduate,Public
CUST005635,Postgraduate,Public
